project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Remodel/Addition,TABS2025015390,Joe's Crab shack,"2066 S Stemmons Fwy, Lewisville, TX 75067",Denton,5/1/2025,5/1/2027,"$900,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",REMODELING EXISTING  7573 SQUARE FEET. AND ADDING 5404 SQUARE FEET TO BULDING.,"5,404 ft 2",ARNULFO VELAZQUEZ,"1702 Right Field Ct, Cedar Hill, Texas 75104",(817) 975-0398,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015390,,,,
FST Logistics Tenant Improvment Phase 2,TABS2025015350,FST Logistics,"2601 Petty Place, Suite 111, Fort Worth, TX 76177",Denton,4/7/2025,6/27/2025,"$563,470",Renovation/Alteration,"This project is privately funded, on private land for private use.","New office build out expansion to an existing phase one construction in a warehouse. Total scope of work is 3,485 SF of finished office space. ","3,485 ft 2","Exeter 2601 Petty, L.P.","100 Matsonford Road, Suite 250, Radnor, Pennsylvania 73087",(214) 930-0776,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015350,,,,
Tinker Federal Credit Union - Denton,TABS2025015338,Tinker Federal Credi Union,"3351 Unicorn Lake Blvd, Denton, TX 76201",Denton,4/11/2025,2/16/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A level 2 alteration of an existing credit union with a square footage of 2,316","2,316 ft 2",Tinker Federal Credit Union,"715 Metropolitan Ave, Oklahoma City, Oklahoma 73108",(405) 255-2578,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015338,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,
HealthSource Frisco,TABS2025015310,HealthSource,"4350 W Main St. #115, Frisco, TX 75033",Denton,5/5/2025,7/4/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement to include non load bearing partitions, finishes, fixtures, and MEP improvements. ","2,232 ft 2","Legacy Crossing, LLC","5164 Village Creek Dr., Plano, Texas 75093",(972) 267-3300,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015310,Barr Architecture,"5011 S State Rd. 7 #107, Davie, Florida 33314",594-418-2277,David Cue
Fire Station #2,TABS2025015253,Fire Station #2,"11042 FM 407, Justin, TX 76247",Denton,6/1/2025,9/1/2026,"$17,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New fire station and related site work.,"25,068 ft 2",City of Justin,"415 N College Avenue, Justin, Texas 76247",(940) 648-2541,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015253,FGM Architects,"300 Throckmorton Street Suite 580, Fort Worth, Texas 76102",(972) 896-9443,
HIRANI,TABS2025015227,RH ORTHODONTICS,"5101 MAIN ST. SUITE 100, The Colony, TX 75056",Denton,4/29/2025,7/29/2025,"$306,562",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR DENTAL OFFICE ,"2,000 ft 2","COLONY 72, LLC","7116 VALJEAN AVE, CALIFORNIA, California 91406",(818) 518-6582,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015227,,,,
Dogwood Estates 2025 Interior Renovation,TABS2025015211,Dogwood Estates Sky Active Living,"2820 Wind River Lane, Denton, TX 76210",Denton,1/20/2025,5/16/2025,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation to include change of flooring, paint, light fixtures.","30,000 ft 2",NIC 13 Dogwood Estates Owner LLC,"500 North Hurstbourne Pkwy, Ste. 200, Louisville, Kentucky 40222",(877) 483-6827,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015211,C+TC Design Studio,"2700 Apple Valley Rd NE, Ste 85, Atlanta, Georgia 30319",(770) 676-6721,
Eventi,TABS2025015181,The Deck on Main,"191 W. Main Street, Suite 300, Lewisville, TX 75057",Denton,6/1/2025,9/1/2025,"$500,000",New Construction,"This project is privately funded, on private land for private use.",Tenant Finish-out of the 3rd floor to an event space.,"7,393 ft 2","Deck on Main Street, LLC","2354 W Creek Drive, Frisco, Texas 75033",(972) 330-3819,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015181,"708 Studios, LLC","5000 Eldorado Parkway Suite 150, Fairview, Texas 75069",(214) 789-6196,
ONE STOP INDIA - ARGYLE,TABS2025015175,GATEWAY BUSINESS PARK LOT 1,"8131 GATEWAY DR, STE 500,  ARGYLE, TX, Argyle, TX 76226",Denton,5/15/2025,8/29/2025,"$150,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"13,181 ft 2",Amarnadha Reddy Pagidela,"208 W Farm To Market 544 #107, Murphy, Texas 75094",(732) 824-1206,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015175,IXDESIGN STUDIO,"3204  San Patricio Dr., Plano, Texas 75025",(573) 529-0127,
Strike MS _Interior Reno,TABS2025015157,Strick Middle School,"8798 Scottys Lake Ln, The Colony, TX 75056",Denton,5/15/2025,8/1/2025,"$1,800,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",renovation,"201,173 ft 2",Little Elm ISD,"400 Lobo Ln #500, The Colony, Texas 75056",972-947-9340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015157,Huckabee,"801 Cherry St. #500, Fort Worth, Texas 76102",800-687-1229,
Build-To-Rent Multi-Family (New Construction),TABS2025015127,Yardly Sutton Fields,"Northeast corner of FM 1385 & Tudor Pl, Celina, TX 76227",Denton,1/1/2024,1/1/2027,"$55,000,000",New Construction,"This project is privately funded, on private land for private use.","168,390 sq ft of new construction build-to-rent community","168,390 ft 2",Taylor Morrison,"6735 Salt Cedar Way, Building 1, Frisco,, Texas 75034",903-521-5340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015127,"Spiars Engineering, Inc.","501 W. President George Bush Hwy Suite 200, Richardson, Texas 75080",972.415.1192,
Build-To-Rent Multi-Family (New Construction),TABS2025015124,Yardly Frontier,"Northeast corner of FM 1385 & Tudor Pl,, Celina, TX 76227",Denton,1/1/2024,1/1/2027,"$60,000,000",New Construction,"This project is privately funded, on private land for private use.","207,562 sq ft of new construction build-to-rent community","207,562 ft 2",Taylor Morrison,"6735 Salt Cedar Way, Building 1, Frisco,, Texas 75034",903-521-5340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015124,"Spiars Engineering, Inc.","501 W. President George Bush Hwy Suite 200, Richardson, Texas 75080",972.415.1192,
FENG CHA,TABS2025015114,DENTON CROSSING,"1400 S. LOOP 288 #104, Denton, TX 76205",Denton,4/30/2025,10/6/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL TO A FENG CHA BOBA TEA SHOP,"1,400 ft 2","KRG Denton Crossing, LLC","30 S Meridian Street, Suite 1100, Indianapolis, Indiana 46204",312-219-2527,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015114,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,Pratikshya Malla
Glen Coe Office Park,TABS2025015110,Building 1096,"14942 FM 156, Justin, TX 76247",Denton,5/7/2025,5/7/2026,"$1,250,000",New Construction,"This project is privately funded, on private land for private use.",New car wash facility,"4,699 ft 2",Glen Coe Enterprises LLC,"14942 FM 156, Justin, Texas 76247",(682) 472-7244,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015110,A Plus Design Group,"2653 Sagebrush Dr. #200, Flower Mound, Texas 75028",972-724-4440,
PURE NAIL BAR,TABS2025015097,ACE OAKS CENTER,"2140 OAK GROVE PARWKAY #140, Little Elm, TX 75068",Denton,4/30/2025,10/6/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT FOR A NAIL SALON,"2,520 ft 2","ACE OAKS, LLC","1417 E MCKINNEY ST #220, DENTON, Texas 76209",(940) 891-4800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015097,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,PETER PHAM
Walker MS _Interior Reno,TABS2025015090,Walker Middle School,"633 French Settlement Rd, Little Elm, TX 75068",Denton,5/15/2025,8/15/2025,"$1,800,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",renovation,"60,000 ft 2",Huckabee,"801 Cherry St. #500, Fort Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015090,Timothy Brennan,"801 Cherry St. #500, ft worth, Texas 76102",800-687-1229,
2701 Highpoint Oaks,TABS2025015076,2701 Highpoint Oaks,"2701 Highpoint Oaks, Lewisville, TX 75067",Denton,4/1/2025,6/20/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant interior improvement,"4,321 ft 2",Richardson Logistics Assets LLC,"5 Bryant Park 28th Floor, New York, New York 10018",(972) 663-9839,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015076,Entos Design,"5400 LYNDON B JOHNSON FWY 125, DALLAS, Texas 75240",(972) 770-2222,Forge Now - Stephen Brightman
Blo Blow Dry Bar,TABS2025015036,Shops at Gateway,"8131 Gateway Drive, Argyle, TX 76226",Denton,4/14/2025,6/30/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Tenant Improvement for a styling franchise,"1,350 ft 2","CDI 8131 Gateway, LLC","3190 Teasley Lane, Denton, Texas 76205",(940) 218-6680,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015036,L+P ARCHITECTURE,"2138 N Cleveland Massillon Rd, Akron, Ohio 44333",(330) 659-3161,Amber Sams
UCD Frisco BS&W MOB,TABS2025014948,UCD Frisco BS&W MOB,"Lot 19 Block A-Four Corners Shopping Center Addit, Frisco, TX 75033",Denton,3/31/2025,11/30/2025,"$4,648,806",New Construction,"This project is privately funded, on private land for private use.",Ground up shell building with Medical Clinic finish out.,"12,500 ft 2","4 Corners Medical, LP, a Texas Limited Partnership","7001 Preston Road, Suite 410, Dallas, Texas 75205",(214) 533-5225,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014948,Corgan,"401 North Houston Street, Dallas, Texas 75202",(214) 977-3540,
Corinth Office / Warehouse,TABS2025014947,Corinth Office / Warehouse,"1116 N. Corinth Street, Corinth, TX 76208",Denton,6/15/2025,5/31/2026,"$11,297,601",New Construction,"This project is privately funded, on private land for private use.","Construction of one (1) Office / Warehouse building being approximately 146,680 SF, being fully sprinklered with an ESFR System, having tilt-up concrete exterior walls and steel roof structure, plans and specifications.","146,680 ft 2","TLP Corinth, LLC","17W635 Butterfield Road Suite 100, Oakbrook Terrace, Illinois 60181",(773) 520-8766,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014947,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,
Texas Health Heart and Vascular Specialists - Expansion (392542202),TABS2025014943,River Walk Medical Park III,"4370 Medical Arts Drive, Suite 300, Flower Mound, TX 75028",Denton,4/1/2025,4/30/2025,"$94,088",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,195 SF of tenant improvement","1,195 ft 2",Welltower Inc.,"8115 Preston Rd., Ste #400, Dallas, Texas 75225",469-460-4055,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014943,DLR Group,"2500 Pacific Ave., Suite 1600, Dallas, Texas 75226",(214) 287-6906,Matt Tracy
Novel Therapy,TABS2025014881,Multi-Tenant Building,"5910 Paige Road, The Colony, TX 75056",Denton,4/15/2025,8/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Combine tenant space A & B, reconfigure space into individual offices w/ 2 new restrooms","2,660 ft 2","Novel Offices, LLC","5813 Bentley Lane, The Colony, Texas 75056",(469) 381-9151,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014881,Fancher Design Studio,"240 Shady Hill Dr, Richadson, Texas 75080",(214) 797-8739,Katie Besly
Bluemercury,TABS2025014879,Shops at Highland Village,"1400 Shoal Creek #170, Highland Village, TX 75077",Denton,6/2/2025,7/28/2025,"$263,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","This is an alteration to 1413 sf of existing tenant space in a 1-story, multi-tenant structure to house a retail occupancy. Reconfiguration of space, construct 1 fully accessible toilet room. Modifications to existing MEP systems.","1,413 ft 2","MP Shops at Highland Village, LLC","2 Seaport Lane, Boston, Massachusetts 02201",(617) 261-9338,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025014879,LGA Partners,"444 Liberty Avenue, Suite 1500, Pittsburgh, Pennsylvania 15222",(412) 528-4290,Lily Goodson
